,mean,std,min,max,slope,range,meanSCL,stdSCL,stdSCR,corrSCL,numSCR,sumAMP,sumDUR,sumAREA,label
5_39,2.6611171570889645,0.11248792798203511,2.4567899956527137,2.877995277631703,0.0051864507033503315,0.3098904295251734,2.592166777313077,0.10790571263802141,0.028970377004728598,0.8388429934305679,7,0.7597209092092916,9.5,0.5200350552258579,1
5_40,2.761882493591001,0.06782234351727073,2.645078452432098,2.936290847749504,0.0009694479111779231,0.05792451269295995,2.6881636878441744,0.05910666592997623,0.028050958720968303,0.28977679309535254,7,0.7446998808384753,9.75,0.520913260539344,1
5_41,2.913916232841822,0.1525053104952348,2.6505182847331286,3.240342696169374,0.007141717055137775,0.4267175940444039,2.8028138539925433,0.14775189356862403,0.031805678420465305,0.8342694180265225,6,0.8465922941374169,7.5,0.5356506141649027,1
5_42,3.129825845602889,0.10346258861393907,2.8687903422436474,3.3640763481521123,0.00418582161048775,0.2501028412266382,3.0189061920160287,0.09906580217104731,0.029287474849906212,0.7413379074966914,5,0.6770515276948776,5.75,0.3956666332077821,1
5_43,3.3170951534455924,0.17347753673020339,3.017955604504122,3.6359538801571536,0.00806567519392587,0.4819240928370774,3.2407592440298996,0.17076518022204457,0.020955378873131,0.8114986193427145,3,0.38281375804601714,2.75,0.17178446505527145,1
5_44,3.577963911107808,0.2094834815001247,3.1930226657275727,3.9373868728256944,0.01088229253213413,0.6502169787949441,3.51476437677225,0.20804917763642775,0.02259469508140894,0.9086745528533999,5,0.5279431408093584,6.0,0.3019622039086449,1
5_45,3.7354460224942874,0.08280989678808662,3.55012893618677,3.9373868728419787,0.0009508766010082326,0.056814876910235235,3.681634595106408,0.07699318587571752,0.02430823376188562,0.2031693348744602,11,0.9112634827513295,14.5,0.6001700335260287,1
5_46,3.664453263610409,0.10234264126068743,3.4442294249376424,3.888465013833988,-0.005294110873308,0.3163231246801277,3.614873790189182,0.09964324924621781,0.018080867261396356,-0.9127075250158976,6,0.4609795459989323,8.75,0.3376876758926446,1
5_47,3.546565535509119,0.08448420220327306,3.405538626616856,3.7808598682089913,-0.0026087343099288063,0.15587187501819066,3.4963054137902065,0.08367295593643473,0.012525021786126403,-0.5466372805374856,3,0.23514632646021782,3.75,0.15199862883753018,1
5_48,3.476600200262754,0.073831249124843,3.2886417889050463,3.705282734169545,-0.000215650873775175,0.01288513970808225,3.434538603423231,0.07132454034997104,0.013728883827485851,-0.05949069570033793,6,0.353512750681487,6.75,0.20097127649368995,1
5_49,3.4668687342279294,0.09045335926630074,3.173871904972723,3.66502475288751,0.0014252427935428358,0.08515825691416667,3.3963067991501106,0.08782306632197824,0.01680844326176253,0.2769118375892705,4,0.35246375757098924,4.0,0.17736479757960827,1
5_50,3.548884552806979,0.10719898970763692,3.173871916790725,3.7758282338228426,0.002733339424910497,0.16331703063832892,3.4795713322913726,0.10387385488227371,0.02200967819586522,0.45942145140999296,6,0.5882383805285718,6.5,0.3235967825687482,1
5_51,3.718476922937119,0.1675692306539535,3.4421885533719085,4.0574849774420825,0.006745741195720356,0.4030580364442864,3.6525133616524736,0.16439731137702218,0.026005377813926357,0.7134124102655353,3,0.3994219159798873,3.75,0.23880410981294525,1
5_52,3.9143930258982165,0.16351444166844975,3.475319532062428,4.247463973514113,0.006728247925638087,0.4020128135569432,3.8358551606628217,0.1581250039974913,0.031772934935677725,0.7339984134264832,5,0.6969964353441118,6.5,0.44050775936672887,1
5_53,4.100044340098992,0.17814125338404244,3.8421391669611613,4.735028041662828,0.006838916159523478,0.408625240531602,3.9157657932938252,0.1715058322516824,0.04013043642631725,0.6915890186618916,3,0.6743629555127715,4.25,0.466090310064738,1
5_54,4.138418516188513,0.15193855256030644,3.9888898380670974,4.735028041348607,-0.0013192460685722551,0.07882495259717182,3.954938019502855,0.1457532353695836,0.03539224186935978,-0.1559880796659976,2,0.5016829302520742,3.0,0.3581698907055394,1
5_55,4.152861814654981,0.13384841396617003,3.9389868535449843,4.687625781330618,0.004983168991955722,0.2977443472692207,4.032387917331147,0.12925685216350505,0.031702533858307486,0.6732559272390953,2,0.4578672743008547,2.25,0.2730689846664886,1
5_56,4.267260542994274,0.12131103939487312,3.9389868530986756,4.687625781323351,0.003191715424215147,0.1907049965970118,4.146985486410809,0.11584093071904597,0.03278300150202169,0.48437552082936264,2,0.45811649135257015,2.25,0.273195613640642,1
5_57,4.300588646219887,0.07186923795393352,4.09283293896973,4.516710144351448,-0.0003231938381134114,0.01931083182740867,4.2272401925198135,0.06669392427925613,0.02389912771921387,-0.07469909917596701,5,0.5716075418254016,6.75,0.3858045271144155,1
5_58,1.550290441322552,0.07222230662881678,1.4418060486321427,1.722553420265916,-0.004069838503307999,0.24317285057268467,1.5259676508291657,0.07235684430755474,0.004653703363216859,-0.9798659324050045,1,0.044248798151708124,1.5,0.03318659861378109,2
5_59,1.4861173734517636,0.05387090314399842,1.3977797885656718,1.6332304892799752,4.976350927154982e-05,0.0029733696789477904,1.4550799998166943,0.053162829857383256,0.00626536237167989,0.01603020173516315,1,0.06583871124814422,1.25,0.04114919453009014,2
5_60,1.4687707400809906,0.05323286104178754,1.3977797885607028,1.6332304894104557,-5.1644782605109185e-05,0.0030857757606932434,1.4377207621628831,0.052477967199070504,0.006534239638123845,-0.017327213507734127,1,0.06584441501711558,1.25,0.041152759385697235,2
5_61,1.4225515922907472,0.039895340516702175,1.3497263497332745,1.4942411057021845,-0.0021090012186704143,0.12601282281558923,1.4111550698594948,0.03983044877508996,0.002781075060105886,-0.9181208953105899,5,0.06445400395591028,7.0,0.04667364640024971,2
5_62,1.3595958637947725,0.036178804520480695,1.304959694559477,1.4392474550057957,-0.0019473445897295605,0.11635383923630749,1.3494881861866999,0.03601255930688047,0.002800497203440934,-0.9367519849179461,3,0.04448607357874712,4.5,0.034536061883416735,2
5_63,1.30064039099134,0.0345922169464497,1.2383767376327353,1.367637255149093,-0.0018860706952530393,0.11269272404137465,1.2906088320064346,0.03453679466817409,0.0025923990689983856,-0.9487272492167318,2,0.03370434254337851,3.25,0.02789971369485625,2
5_64,1.2434953587347988,0.0327509392574015,1.189967069483137,1.30880041901487,-0.0017980656672405004,0.10743442361763322,1.2229925355074418,0.032450258389538224,0.004365768121759051,-0.9727218535838789,1,0.05813122631491807,1.0,0.029065613157459036,2
5_65,1.2114015954575608,0.022640177127027723,1.1754823372015721,1.2721156487077598,-0.000735429790712061,0.04394192999503965,1.1885760025350778,0.02205501628660375,0.004874285758690223,-0.5771773483362723,1,0.05954478334267388,1.0,0.02977239167133694,2
5_66,1.184082320897446,0.030611171680133945,1.1458366854076643,1.272152181744506,-0.0016044662252827635,0.0958668569606067,1.1750268984693715,0.030670956672231738,0.002038388364218953,-0.9105396945739016,2,0.024733318701508855,2.75,0.015833334015511263,2
5_67,1.1476092295576064,0.016812729858547034,1.1181259090470193,1.1836113631202794,-0.0008964560890669659,0.05356325132174433,1.1413228777713178,0.01661577468977093,0.001768930538234189,-0.9307950022816069,3,0.027595529173613187,3.25,0.015147363585756635,2
5_68,1.1197841465740255,0.01714926285561364,1.0887420026039751,1.1540419185211055,-0.0009221281615889865,0.05509715765497214,1.1134760214853743,0.0170423128698601,0.0017289179949302417,-0.9379685929239588,3,0.02572399980915252,2.5,0.010467076599147918,2
6_0,2.532458285768399,0.19265331184664636,2.299159391709498,3.017155738020802,-0.009214233554034834,0.5505504548536537,2.439459303616512,0.19008816318444874,0.02115773513032584,-0.8363447921480862,4,0.47152399220148977,7.5,0.406453582191646,0
6_1,2.2895861533422996,0.1410697383170261,2.0438630799856803,2.6485190065733115,-0.006958191125038482,0.4157519197210684,2.196955454314365,0.1394664405453135,0.017272871982540267,-0.8647308431577108,3,0.3485329654059659,5.0,0.28916244310744305,0
6_2,2.017088710479058,0.1902095529774849,1.6561048970857113,2.4198950248059083,-0.010727950614157322,0.6409950491958685,1.97250860584543,0.1901529960749616,0.012601696803555124,-0.9817737891712166,4,0.2618676216586815,4.5,0.1375523209985978,0
6_3,1.7794710541749637,0.130521057653303,1.5200191599230453,2.0425862810699837,-0.006683316477114509,0.39932815950755773,1.7382756717896273,0.12980647866282516,0.012159675450367306,-0.8917035055757364,3,0.20957983650190348,3.75,0.12381941195673818,0
6_4,1.5644412787584117,0.16071052203798114,1.3458393940507483,1.8667053105716822,-0.009121957829165694,0.5450369802926203,1.5277413515377172,0.16033162857944233,0.007753705721476038,-0.9844293838521497,1,0.09886686840087133,1.0,0.049433434200435666,0
6_5,1.328870855756403,0.11444580166162245,1.1220661315677982,1.5200192729873565,-0.006568152491110979,0.39244711134384347,1.31630695838869,0.11441730109706014,0.0032343263009144718,-0.994532015507571,3,0.05653935994985915,3.5,0.034292685693538105,0
6_6,1.1328537914646526,0.1135641104927098,0.9827021966529182,1.3411613968038467,-0.00646718960455317,0.38641457887208164,1.1195084517636593,0.11345326268037215,0.003253609877484274,-0.986865349454375,2,0.04861268356619697,2.5,0.028688131243156764,0
6_7,0.9815622717102215,0.06223192765787296,0.8840836886346612,1.1195106391100775,-0.00354066958719379,0.21155500783476866,0.9682516966653971,0.062198425703015654,0.0021227949292971387,-0.986204609428872,1,0.02768683790586768,0.75,0.01038256421470038,0
6_8,0.8864841837103352,0.0494133056682562,0.8035110023619855,0.9813327953098637,-0.002847683121009581,0.17014906648031602,0.8841880653528399,0.049426670931664876,0.0007915224746240254,-0.9983547668017525,17,0.040684953541719304,13.25,0.01623772517194312,0
6_9,0.8050300630562218,0.04529369256061307,0.7242155724477876,0.8840864707828617,-0.0026138107934166044,0.15617519490663656,0.8027855016195837,0.045297260201258564,0.0008108717934029313,-0.9996814273137332,17,0.04091336687985969,15.0,0.018377838643134692,0
6_10,0.7286409280672648,0.042724724880739195,0.6634574028808136,0.8036165653494112,-0.0024392137486377585,0.14574302148111096,0.7199418140467014,0.042700297645915854,0.0014752883194393978,-0.9896615542875522,1,0.01645606484537021,1.0,0.008228032422685105,0
6_11,0.6660890045084993,0.030925357980741603,0.6082350967751251,0.7242182353662556,-0.0017528320721100776,0.10473171630857958,0.6573929759175925,0.03088877194515263,0.0015580551371474577,-0.9832753708575529,1,0.01639583009190726,1.0,0.00819791504595363,0
6_12,0.6086702648557178,0.037125607624482866,0.5502831629345887,0.6809183706854782,-0.0021375347852670146,0.12771770341969757,0.6049410744893832,0.03709144175222735,0.0010686473269321912,-0.9978044110847406,10,0.03864304417267728,8.0,0.01520450776250401,0
6_13,0.5529788981716616,0.027307157050801053,0.5107804207822687,0.6103916793594947,-0.0015608636027013567,0.09326160026142083,0.5494092898766669,0.027355653198467163,0.001047829861264422,-0.9908769138065978,10,0.04087072273385561,7.5,0.015219864577441136,0
6_14,0.5410927772387701,0.02027216191031735,0.5040048821665067,0.5847763575984288,0.0004154692589493081,0.024824288222216717,0.5105614481313058,0.01971415941497433,0.004263613882470105,0.3570425401674648,1,0.06013402921880262,0.75,0.022550260957050983,0
6_15,0.545312569143654,0.01887727566853338,0.5040072476139907,0.5909711110044882,-0.0003095321964914355,0.0184945487403666,0.514330756625324,0.01789491639837626,0.005483766286243552,-0.2941863045919883,2,0.10210412793987533,1.5,0.03828904797745325,0
6_16,0.5316003593330578,0.012222721967096256,0.5151970207022706,0.5909711109371174,-0.0003451810309722525,0.02062456660059342,0.5170742848493712,0.0114441815126085,0.0037175840260928778,-0.5257506612951721,1,0.041522116809194376,0.75,0.015570793803447891,0
6_17,0.5094111820206754,0.01886522802571304,0.4610878899318567,0.5436078532607089,-0.0010118877262810244,0.06046029164528338,0.5023776560724899,0.018537266597042006,0.002298365965320674,-0.935883826935904,4,0.049328616396202896,4.25,0.02631289915829499,0
6_18,0.4803327564427912,0.022065046976630778,0.4282033870481684,0.5157513923614097,-0.0009616621607819731,0.05745931410672572,0.4528016935462358,0.02116768099815762,0.005733693837840346,-0.791784615031946,1,0.06098714011003609,1.0,0.030493570055018043,0
6_19,0.44443544564657106,0.027783672995719703,0.4052288590138896,0.5156711734937626,-0.0013920156815845353,0.08317293697466904,0.4169722295841163,0.026909525409405513,0.00539837324366484,-0.8879734265584148,1,0.061012377692447384,1.0,0.030506188846223692,0
6_20,0.4093341636114346,0.01616337501112454,0.3823508855696351,0.4478980222743666,-0.000916274715715204,0.05474741426397656,0.4052577364824813,0.016177733462866592,0.0011528948435867807,-0.9837762293650802,3,0.01772863328628893,2.5,0.00726698578157646,0
6_21,0.39261776374800356,0.009052243205113213,0.3788346097148606,0.41477464729449587,-0.0003648637150159839,0.02180060697219821,0.38308637009157426,0.008861228032305202,0.001731661834843271,-0.7134785975404434,1,0.02030812693548717,0.75,0.007615547600807689,0
6_22,0.3892692277260283,0.015376209261097515,0.368507220273005,0.4547154925734362,0.00017574101101303086,0.010500525408029426,0.3600813698385246,0.013106468739727357,0.007056849796713229,0.21900190821646223,3,0.1401764469821692,4.0,0.08577422477416147,0
6_23,0.38652444474948566,0.01924436067779268,0.36276308321459316,0.4547154925800583,-0.00022853683049528506,0.013655075622095447,0.3574414590112624,0.01739986511048853,0.007375402350806843,-0.230263372898749,3,0.1388390880719232,2.5,0.05931073651915736,0
6_24,0.37411830283592196,0.015833014316924417,0.3528684591656789,0.4265786463774198,-0.0007119065942042813,0.042536419003696146,0.3633637441606337,0.015409880811884573,0.0037156976895959615,-0.8035054738966471,1,0.032919668228768406,0.75,0.012344875585788152,0
6_25,0.35246997100640626,0.015139083305251336,0.32383994737458677,0.3845274769707358,-0.0008092245581865498,0.04835116735164369,0.3453626778754612,0.014907284107797033,0.0024372070375997773,-0.9415816429242045,6,0.06644888629303974,6.25,0.03634354559138839,0
6_26,0.3283796100785897,0.013402425845606756,0.30465403171355143,0.3545347579442171,-0.0007575956891388014,0.04526634242604349,0.3255228214708327,0.013444468488723157,0.0010037751423392274,-0.9820945540314874,10,0.034271227830313056,8.0,0.013952481833442915,0
6_27,0.31127818812131725,0.0068295206331030305,0.2986938060292838,0.3265356527081958,-0.000380789282936167,0.02275215965542876,0.30749747495694874,0.006761918449654336,0.000983052375871238,-0.9797184952221201,4,0.0173478109106327,3.5,0.007934569197136664,0
6_28,0.2938538423608211,0.015616284941506806,0.25995826567680147,0.31104942698100757,-0.0008215842088243885,0.04908965647725888,0.28998355103412987,0.015552559055704194,0.0011265714477168586,-0.9143296864855165,9,0.037526832804850974,8.0,0.016908235460645266,0
6_29,0.26702960339417764,0.018544884765399464,0.24384668870341197,0.30721600250382114,-0.0010280181550099687,0.06142408476183586,0.26305831852637407,0.01854538984993194,0.0010871743149091237,-0.961958858725411,13,0.0476001793770838,10.75,0.019434290562199658,0
6_30,0.2464207626832652,0.006743099298202505,0.23389810179551798,0.26117098732637845,-0.00037599380883301947,0.022465630077764587,0.24367669665893127,0.006680909734039279,0.0008509961006386398,-0.974008645479353,16,0.044265636161054944,14.25,0.019482844290543123,0
6_31,0.23785883562213125,0.003840257504354866,0.23162766626744002,0.24577509771343456,-0.0001939015249061704,0.011585616113145208,0.2356556920835807,0.003733748065773728,0.0008670843863649255,-0.9009520986800951,4,0.015462172547449055,5.0,0.00964978781594476,0
6_32,0.23409787707610438,0.0016069521858283404,0.22916982399656086,0.24041299708559924,-4.038790705651607e-05,0.0024131774466254197,0.23130579829213288,0.0013062659873941057,0.0008796495637036439,-0.556687759223091,4,0.01693187058204057,5.25,0.01104322161347189,0
6_33,0.23007083690684302,0.004018298095970361,0.22136479447114465,0.23653442311853493,-0.0002094847727263094,0.012516715170400483,0.22663698982014682,0.003940210132465983,0.0007982597944724604,-0.9281524953603354,7,0.021940211099977208,7.0,0.011301313626136445,0
6_34,0.22240509386354082,0.005228833488617438,0.21206666860767528,0.2330346074817506,-0.0002952264551779882,0.017639780696888235,0.21981937276146862,0.005191722554758208,0.000778526787597729,-0.9889523341153197,8,0.025255383689288396,7.5,0.011703738895697459,0
6_35,0.2140748165713948,0.004891279322982285,0.20566249882262647,0.2253613793502729,-0.0002714361350668604,0.016218309070249126,0.2112825943298991,0.004835101076292623,0.0009274617244645585,-0.9782918568157872,11,0.03737669518753123,9.25,0.015166500161271895,0
6_36,0.21334795309500784,0.006012310963818507,0.202980059727342,0.23110632524230987,0.00019564080912704007,0.011689538345342282,0.20874229444760115,0.005844954906080287,0.001324038950096667,0.5819572460685748,2,0.019388297564595314,1.75,0.008403271331355221,0
6_37,0.21443336622316286,0.005385106724988183,0.20296699019101982,0.23110632444372284,-6.742456647146344e-05,0.004028617846669691,0.2098926825762031,0.005199480120737126,0.0012312707411470203,-0.2265332930547356,2,0.019357009017034466,1.75,0.008387515804977791,0
6_38,8.328706740645003,0.19557592434389667,7.764144366484242,8.804145241351945,-0.007532398651882488,0.45006081945019716,8.082361219140084,0.1737417334364319,0.0745141297767886,-0.7473147620439649,10,2.492902549760511,14.5,1.7389384549244424,1
6_39,8.25420500786483,0.4067959017043186,7.34759882884033,9.169576398035804,0.006383449916818051,0.3814111325301699,7.973020061197091,0.3879202816558876,0.090774610795012,0.27354366059309243,9,3.030919465238985,13.5,2.2764056316526187,1
6_40,8.66723785691236,0.5730665697130367,7.347605150097087,9.449444865107573,0.02563732115443429,1.5318299389774621,8.195118063979262,0.5575359437982801,0.11874838226255778,0.8101815652534697,9,3.845114842845189,13.25,2.920322671029313,1
6_41,9.01160250262465,0.27312114741046417,8.290595771640339,9.865142582918034,-0.0009038643474710284,0.05400589476112572,8.60880257353768,0.2303311476584587,0.1256938025568563,-0.06419601271805578,8,3.6764144732761554,10.5,2.439634939278777,1
6_42,9.058032094699934,0.26320351681474086,8.359379800723246,9.865142582628184,0.006501072561171384,0.3884390855302371,8.721147981874351,0.22771623321001153,0.10025819395113446,0.49117970202332617,5,2.09505561055607,6.75,1.4255491508720295,1
6_43,9.170781210789869,0.17995821751618327,8.788125852105471,9.698144206520396,0.0027955380316555534,0.16703339739140688,8.980235124108159,0.16126827879558983,0.06455484729157217,0.295783162380159,8,2.1444256438636113,8.75,1.1524483355350508,1
6_44,9.199683307220653,0.2050001517587566,8.495682738365186,9.720444116443014,-0.002621541489453705,0.1566371039950738,9.002815408573474,0.18690408224981284,0.06507877491258246,-0.22889588682807602,9,2.32426114282668,10.0,1.273505992892373,1
6_45,9.045188444199622,0.24763903162909143,8.460245295308143,9.719116439496215,-0.010682522723470811,0.6382807327272761,8.848327357366658,0.24094321633097793,0.05123751278026053,-0.7737647021848332,5,1.121985900588422,7.5,0.842403275764092,1
6_46,8.91863469271977,0.2094980790774653,8.304351434638699,9.49509258667669,0.002740197967547431,0.16372682856074583,8.432326892246943,0.1708266677527239,0.1006389644272937,0.2699400073911816,3,1.5869082082003096,6.0,1.5147803663285957,1
6_47,9.05279134962893,0.23774647882148361,8.3043498156508,9.645077236932414,0.005492778587843361,0.3281935206239375,8.56553323684678,0.2092041096911933,0.10093956703435697,0.46276451549012637,3,1.5771481055904921,5.25,1.3431913256684402,1
6_48,9.050077990098222,0.16436343157724773,8.739013508154306,9.645010843342396,-0.007816288561222962,0.4670232415333473,8.948583018031323,0.16041536229347064,0.028275457510178247,-0.8357025107024468,3,0.38861071668041447,3.25,0.2065302445378756,1
6_49,8.892503115315924,0.14261597234516837,8.515525172798593,9.149279143421055,-0.005032333279480383,0.30068191344866335,8.793858779089312,0.13808092918700862,0.03439995184684406,-0.6453889491912671,9,1.1219149527620402,12.0,0.7531013352175213,1
6_50,8.70299783135226,0.19681142495427364,8.387485351434147,9.093358447635241,-0.008819842730908078,0.5269856031716973,8.598604719616523,0.19129941588846275,0.036940382594817266,-0.7952377120777291,7,1.0305349820785938,9.25,0.691440786592102,1
6_51,8.629474319981757,0.19435241161735736,8.387536298465626,9.56393582280998,0.0047465185438824165,0.2836044829966582,8.521893751696624,0.18881292048649856,0.03808536048400311,0.4325411210166004,7,1.1175011013566127,8.75,0.7002230597828152,1
6_52,8.758944122842736,0.22382631878254874,8.359235616564623,9.559059516079,0.004013938025252628,0.23983279700893156,8.57099883871737,0.20413653519415503,0.06279079511289909,0.3175892426766182,3,0.9634570950895043,4.25,0.6921180279071479,1
6_53,8.804313869356138,0.20040917009190484,8.359213543454942,9.488435775093363,-2.3753047919683468e-05,0.0014192446131211511,8.6167148024141,0.18528931009172117,0.066439546647471,-0.016546680675446443,4,1.2446958262799104,6.25,0.9867233424917272,1
6_54,8.845062112395546,0.1931897598677739,8.425919105770445,9.275429333817506,0.005459681219079471,0.32621595283997173,8.656470037177682,0.17618635454700532,0.05934317372332612,0.5286223556385307,8,1.7491769474119607,10.25,1.1847839697610312,1
6_55,8.745032514939625,0.2614191454572722,8.142952359722088,9.246249699289827,-0.009794855371453082,0.5852426084440268,8.517386556208228,0.24911175232838595,0.06561205998172488,-0.6793803568773309,6,1.5525976425862869,7.75,0.9660943718765744,1
6_56,8.512354883056092,0.2131321466501589,8.142951757412622,9.086621899969806,-0.008165954741912174,0.4879157958291618,8.287628712519089,0.20762763684038016,0.053711102680662134,-0.6918515917776802,3,0.8692838655361932,3.5,0.4808682327082967,1
6_57,8.220735180679302,0.2636338192880552,7.711623256799217,8.767875892123032,-0.014467860814470157,0.864454683664519,8.10070907395757,0.26288710285467676,0.02845827128894515,-0.9577908862081073,4,0.6811940895545758,5.25,0.42404984772505194,1
6_58,2.163153943191497,0.13667690005461472,1.9501345495991893,2.489049740245405,-0.007184266548216911,0.4292599262559458,2.1285606278988043,0.1363531582082112,0.007657901070060719,-0.91269558398037,1,0.08495940889040732,1.5,0.06371955666780549,2
6_59,1.9936241435852582,0.08067354690890166,1.7855037846350577,2.1653636624161545,-0.002927323572759377,0.17490758347242719,1.9319521760073033,0.07849781743325161,0.014231363853020072,-0.652529291283341,2,0.1996081591033232,1.5,0.0748530596637462,2
6_60,2.0456631736107904,0.11379255739679518,1.7855037843108508,2.1981695461692685,0.005451767535742391,0.32574311026058167,1.9842549468415038,0.11250029385654665,0.015017475433613755,0.8396460825420627,3,0.2717912364998796,2.25,0.10192171368745484,2
6_61,2.103140177550701,0.05113333143696124,2.02095547336345,2.1993935879569637,-0.0026548561090837808,0.15862765251782784,2.070618304540609,0.05052814883721375,0.006702786611289858,-0.9110808496488627,2,0.10855550774187428,1.5,0.040708315403202855,2
6_62,2.053468647705439,0.06283519680643987,1.9629744575271324,2.2496935973878482,0.0005064040641915568,0.030257642835437082,2.030829654408332,0.06225562175085441,0.0069710418079812495,0.13974474006242982,5,0.1835432372853969,6.75,0.12213471215465954,2
6_63,2.0321143869552065,0.06707745935875935,1.962974457529743,2.2496936016172913,-0.0004762183389637187,0.028454045753008472,2.009450570027474,0.06668172219704785,0.005986297946977045,-0.12410314396652278,3,0.11504591513933704,4.25,0.08058923841753168,2
6_64,1.989125239679678,0.04182946525526883,1.9185363259356023,2.0917064023397756,-0.0021199977504977596,0.12666986559225535,1.975016437079088,0.04136224970643314,0.003854878474005128,-0.8839230378495087,2,0.04218938653152149,2.25,0.026034358164994553,2
6_65,1.8586763466186371,0.11604967823297757,1.6230180153035836,2.046762085032386,-0.005244552040112538,0.31336198439670193,1.8185808061680482,0.11513310869481376,0.01083756087200474,-0.7850147994417536,4,0.22170376847493345,3.75,0.10199384663526417,2
6_66,1.7810494894116764,0.05409657258673553,1.6230617597092565,1.872629616142814,0.0014864469973057126,0.0888152080890543,1.7421641073490763,0.05265821480161295,0.011301861101687708,0.48764158998806617,5,0.27192242628902696,3.75,0.10197090985838511,2
6_67,1.7568545811198988,0.0573049292400987,1.658149685996146,1.8467357607993784,-0.0032225885637160445,0.19254966668203877,1.722974565738743,0.05674389500813337,0.00688761096808155,-0.9766859149227465,3,0.1348536108996885,2.25,0.05057010408738319,2
6_68,1.6491856004012808,0.0727366361878715,1.4246902083302575,1.755720507060496,-0.0039018478611501095,0.23313540970375168,1.6159661929554328,0.0724016298180988,0.007862041794544914,-0.9368338098306567,3,0.1684932229449685,3.5,0.0971827220656089,2
7_0,5.8806947388101545,0.22329923718641892,5.383429533185504,6.3883875421421505,-0.010953458435842833,0.6544691415416031,5.774283622391801,0.2193442901220444,0.03430420301952887,-0.8635594083158233,5,0.8443041513370213,5.25,0.44560225699480804,0
7_1,5.646128480695621,0.1611896156596622,5.383427064817097,5.943755616015385,-0.007154986054594303,0.427510416761975,5.557751543989209,0.15890914956231303,0.023426761646206436,-0.7808663974841895,1,0.2137795031620291,0.75,0.08016731368576091,0
7_2,5.459283300207539,0.11539801347136261,5.287360325696266,5.748937560534037,-0.006116989144206997,0.3654901013663867,5.371078205149329,0.11358443905755795,0.019556544862934417,-0.938938950618425,2,0.3337700729973756,1.75,0.14016534804653302,0
7_3,5.311453783318512,0.061515011055360155,5.218037459436811,5.44598114625289,-0.0034062109760135684,0.20352110581691907,5.296497451493383,0.06123944777601656,0.004802834390680069,-0.9626980230230052,5,0.108598762403882,6.25,0.07041950967454391,0
7_4,5.064284253404485,0.22405542256271965,4.70945952833712,5.316994904176756,-0.012038727496513246,0.7193139679167171,5.0134763501177,0.22371058514483377,0.011256842566095836,-0.9325168832720405,2,0.17444185292022496,4.0,0.1696516859497792,0
7_5,4.744519710896083,0.16426481451171238,4.553696814592604,5.228507244142364,-0.008626772768270285,0.5154496729041771,4.695478980480607,0.16445409183036305,0.010727418529837388,-0.9110972069255616,2,0.17783640645931342,4.0,0.17202791492370761,0
7_6,4.607552020849053,0.08063711553973428,4.480203565931947,4.771737697734025,-0.00019360568721182858,0.011567939810780636,4.580611713845245,0.08043382876648165,0.005220447487612685,-0.04231469264896376,2,0.10067851866211175,1.5,0.037754444498291906,0
7_7,4.742389734093937,0.16928304883830106,4.4802035658657555,4.96049806794269,0.009140987010781032,0.5461739738942741,4.715419427431402,0.16916158336237944,0.006101298993868166,0.9360515674778489,3,0.14517331680833667,2.25,0.05443999380312625,0
7_8,4.930138972847917,0.052219865166496175,4.77501608930197,4.996099262344531,0.0023723504468513568,0.14174793919952577,4.912546839820561,0.05195877981647172,0.005692292723166324,0.7972815190252537,2,0.07934015317011767,1.5,0.029752557438794125,0
7_9,4.9313388800881475,0.040291436386415316,4.872067822505484,4.996104386422158,-0.002033007720491753,0.12147221129938224,4.915390951929083,0.03983577834274471,0.00522396721781509,-0.881299451361214,4,0.10435133635933713,5.0,0.06796875427673699,0
7_10,4.864356665770032,0.05342397649593209,4.756096290427182,4.916917767949554,-0.002351216847014115,0.14048520660921682,4.836982151642425,0.05311719323577714,0.005703746064671789,-0.7709712477225571,4,0.12989916266611967,6.0,0.1042899242006522,0
7_11,4.791266941640799,0.062491011346026484,4.725317748561797,4.910233362233953,-0.0031536159409384368,0.18842855247095525,4.763694305710019,0.06218722507969229,0.004893680814106115,-0.8773539957477701,2,0.072619320746802,3.5,0.06584468643795016,0
7_12,4.751460979297642,0.0381553786470506,4.703058732033946,4.911558059519563,0.0005330267563614655,0.03184834869259756,4.653038193845408,0.03878850287166109,0.013006135486486905,0.274706017970845,2,0.21288376875808535,1.25,0.06713421215431903,0
7_13,4.751424479820391,0.04121878523154747,4.703058732944678,4.912557047713325,-1.579144548458089e-06,9.435388676770629e-05,4.706386872860649,0.03982982691935514,0.010358047845573818,-0.0038649905945607847,2,0.2001290163645164,1.25,0.06387054108950008,0
7_14,4.731994279655498,0.025705550712046513,4.686425363315509,4.837691737564622,-0.0012228701841543455,0.07306649350310312,4.7114141401934715,0.025368966605950546,0.005713957963580375,-0.8372494467077349,1,0.06026565845718146,0.75,0.022599621921443047,0
7_15,4.676652699682025,0.06566599598708575,4.484323417456718,4.775888677836896,-0.0029564295179014266,0.17664666369475235,4.642742360848899,0.06481447750191087,0.00939460768563265,-0.7900548256777833,2,0.15895255390894025,1.5,0.059607207715852595,0
7_16,4.624412427647843,0.06453816553879167,4.471912636941133,4.762221391490856,-0.0012060956519128752,0.07206421520179696,4.573285219961713,0.060662423929427174,0.019872139251700754,-0.34675454708353753,3,0.3505172351854853,2.5,0.15223404164657584,0
