,mean,std,min,max,slope,range,meanSCL,stdSCL,stdSCR,corrSCL,numSCR,sumAMP,sumDUR,sumAREA,label
4_46,4.292407873104845,0.26180382222331966,3.8537767225914834,5.00817904848456,0.013358859797885092,0.8009972334816537,4.049332779363611,0.26121803305218166,0.046856129970540485,0.8990515219810756,4,0.789651839471964,5.28,0.5176514688895575,1
4_47,4.524617025709688,0.13186156076852093,4.310506396766856,5.008178933365666,0.003163677314965696,0.1896940918063308,4.402926628730454,0.1226864969353612,0.037203157057217745,0.4745906500810926,4,0.7054614220665076,5.28,0.46134603450266437,1
4_48,4.557882649823436,0.10618450750098471,4.398808088569621,4.8570796905061195,-0.0001688080555339866,0.01012173100968461,4.440212559444039,0.09982186598256113,0.03220424860848558,0.009795328436316725,5,0.6781111254501129,6.4799999999999995,0.4415803924292464,1
4_49,4.590856617832741,0.11230380405122523,4.398808510628883,4.840137657141942,0.002083106571104665,0.12490307000244893,4.49367657179658,0.1070859997506255,0.028683564022597818,0.3433790965029991,7,0.8454701937850562,9.040000000000001,0.5497154788438149,1
4_50,4.665625949590817,0.0836943873908979,4.495105507133006,4.8094597580615135,0.0032774967803961275,0.1965187069528671,4.612131373061343,0.08044402379295436,0.017116592595468886,0.7029346470133823,4,0.35370309011042433,5.199999999999999,0.22833881651230736,1
4_51,4.726488169709348,0.03776471759044213,4.645927646553935,4.8468015367909585,0.0007872957787924406,0.04720625489716834,4.692308806844198,0.03494843278469935,0.011195684410758223,0.4001618226163119,6,0.2639050403781029,8.040000000000001,0.18478117369615926,1
4_52,4.7270953559628035,0.09123691107046086,4.547775479051668,5.103340026782834,-0.0024369700245552295,0.14612072267318954,4.6212715808421025,0.08939660076866633,0.021601916962897785,-0.48840918551842777,2,0.31082496017463335,2.96,0.2207659532494473,1
4_53,4.6808143595948275,0.11430667165177905,4.544505023608525,5.103339545587512,-0.0032947272422756413,0.1975518454459495,4.576396657256029,0.10937617467732057,0.025819557296652595,-0.5090352214149938,3,0.4688436464242063,4.24,0.32108553700625886,1
4_54,4.643434951091769,0.11963808900602474,4.492435284574706,5.117334286425325,-0.00044199186071125496,0.026501831968266387,4.553215623492979,0.1136632985004004,0.0316474068425638,-0.09943418243695354,4,0.6208543474131547,7.32,0.5608579232708462,1
4_55,4.693028803516844,0.15050621212603393,4.492435180745534,5.117334437129935,0.004875315459895724,0.2923239149744301,4.603658650000563,0.14102813093249222,0.03521068343223509,0.5695725294997661,4,0.6830051693542218,6.200000000000001,0.5338444688847087,1
4_56,4.792053067597902,0.12790268340007915,4.5566279985652605,5.1326212236777184,0.0031324859284476148,0.18782385627003606,4.685030978532926,0.12081652120109321,0.031881502432146124,0.45273157529616886,3,0.5380503822606189,4.16,0.374479027838705,1
4_57,1.356571084238332,0.0024718636332750348,1.350761534985225,1.363732093695975,5.512278720143371e-05,0.003305162320815125,1.3535411408006437,0.0021571837295558454,0.0011649729965596647,0.41874346640755156,6,0.03468656069332554,2.56,0.007457520434164509,2
4_58,1.3631981078275317,0.008163055145555839,1.3517207917032306,1.392199290586128,0.0003718430464427769,0.022295709064687808,1.3531465739308772,0.008100131956916447,0.0016809961135569253,0.8137334317244566,2,0.031666734391152085,1.52,0.010140852398342028,2
4_59,1.370069814124901,0.005836197139179215,1.3585920132550666,1.3921996768145004,0.00012886194387662364,0.007726562154783068,1.3600974262736216,0.005364212925452456,0.0021860585820584933,0.39277941107770437,5,0.06982530779093565,2.88,0.01858873539359928,2
4_60,1.3709232405176341,0.002357384730272497,1.3614704147547123,1.3861759104301508,1.2536372923088734e-05,0.0007516809204772823,1.361407521789477,0.0015227478647798624,0.001756073165950531,0.14236392135014392,4,0.04746801418921942,1.64,0.009751818671647828,2
4_61,1.37215814585687,0.002350767380590664,1.3668633268381076,1.380032210885662,7.922007687066746e-05,0.004750035809166997,1.3690449872654586,0.0021267763004336093,0.0009884551707795585,0.6342781176676209,3,0.016656736379538684,1.36,0.003839372439316424,2
4_62,1.3732835703047626,0.0022446253253043187,1.3627941997818314,1.3832238429272539,-1.5542829540082792e-05,0.0009319480590286311,1.3665732378824353,0.0017362454443452392,0.0018036675917181926,-0.0599524348531157,16,0.10403380762067505,6.84,0.02182891827017456,2
4_63,1.373447654547233,0.0025186791920293722,1.366436065162859,1.383223741309793,5.1430454578449414e-05,0.003083770056583779,1.3667451461464795,0.0019770385742560437,0.0017116334253895556,0.4875070615564938,18,0.1125816743286876,7.680000000000001,0.023806033359270968,2
4_64,1.3756209553271188,0.002693874105469515,1.363965722354074,1.3825963714545835,0.00013335374969836167,0.00799589083208918,1.371318897041851,0.0026378123576014725,0.0010278945713935387,0.8880142835408097,11,0.04010761772765892,5.160000000000001,0.00910878938473194,2
4_65,1.3791449851184965,0.002589824318144046,1.3638776671378208,1.3865199499934262,0.00011837587070018252,0.007097817207418089,1.3764196918419753,0.0027291503717200064,0.0014649757436462122,0.8366793803933152,1,0.012844476499946689,0.24,0.0015413371799936025,2
4_66,1.379521588150974,0.002382218203722274,1.361818790443875,1.3865198154744574,-3.537815381204901e-05,0.0021212741023701742,1.375878417708232,0.0026258362704749513,0.0018253441185602148,-0.13919549986009022,1,0.018336087578660454,0.24,0.0022003305094392546,2
4_67,1.3775459929563476,0.0017686849956218323,1.3725948612156347,1.3939075353654977,-3.320352411351202e-05,0.0019908833057999953,1.363296619603278,0.0018945471456886442,0.001687194667829175,-0.42885567723607,1,0.015243201292125086,1.4,0.010670240904487559,2
5_0,5.945677414535302,0.206426148890841,5.583319234297975,6.389414237342683,-0.011723951255837584,0.702968117300192,5.895459837610998,0.2061807986650542,0.013163759979625012,-0.9863447101466086,1,0.10673261650587307,1.36,0.07257817922399369,0
5_1,5.700292147118039,0.15075667057239542,5.431034117391702,6.036118309930741,-0.006703907537319864,0.4019662959368855,5.606502133265489,0.1489477616205843,0.01758005539173868,-0.7769317416688933,2,0.24276753020839248,3.3600000000000003,0.20691550558437677,0
5_2,5.444927882132613,0.20773407529440108,5.117928917654125,5.970462170012267,-0.010900873856356519,0.6536163964262247,5.351557232505005,0.20618452976231474,0.016557283715148682,-0.9131918276435441,2,0.2433408041193399,3.3600000000000003,0.20734110152575938,0
5_3,5.128201588587108,0.16467414687857032,4.8544236425271805,5.426105344111682,-0.009493794699189095,0.5692479301642708,5.112127936251932,0.16402039656233602,0.007026583767010728,-0.9992710711369054,7,0.14764105490546164,10.8,0.11673914020234268,0
5_4,4.867830776188115,0.13772796138923285,4.63687431624092,5.128559294639723,-0.007919024209979142,0.47482469163043906,4.848632817859745,0.13729908113082345,0.005927856019540178,-0.9966891153141644,13,0.18991527062473246,14.360000000000003,0.10948876770069643,0
5_5,4.669639418447947,0.09657590223342465,4.5140041544798555,4.858054099478728,-0.005498038985729536,0.3296624175833953,4.654519192250771,0.09598309454503505,0.004795629864002338,-0.9869547426693682,10,0.11911664195385896,8.08,0.05124255167903414,0
5_6,4.536635309345434,0.06343787901462743,4.429696759465655,4.6533618192757675,-0.00362400871682933,0.21729556266124916,4.524585447050007,0.06331313720186604,0.0037304585093395795,-0.9913068736963973,3,0.051499033473988653,2.7199999999999998,0.022434135846701064,0
5_7,4.42310241883946,0.07013890722341462,4.296592486443514,4.531758797382799,-0.004031893908873485,0.24175235877622825,4.403018618939922,0.06995034726189259,0.0033497178774952435,-0.9971679841484278,2,0.03884438010975,1.8399999999999999,0.016278574758025872,0
5_8,4.303763685089405,0.06715860307046367,4.197957099002955,4.431262465800064,-0.0038573194416580137,0.2312848737208517,4.293414298934557,0.06695535828493772,0.0031886911611979044,-0.9956891994669052,2,0.028909592582865073,1.12,0.008094685923202222,0
5_9,4.195902849706936,0.057133414058516754,4.097928129530084,4.296818939724624,-0.0032884089162799057,0.19717299861917148,4.1862832837806,0.05684878558583002,0.003048204504153241,-0.9981946553846561,3,0.04499999708581015,1.7600000000000002,0.013221401405293208,0
5_10,4.113902606593445,0.03919317834486168,4.062708994260684,4.2113595673309465,-0.0021741202319569553,0.13036024910726063,4.106851637871615,0.03885469951085405,0.0027459196768485046,-0.9633122837806439,4,0.04466544244948878,2.16,0.011719487808396564,0
5_11,4.0542424511574255,0.03196643004986241,3.9938231924506753,4.10457046140006,-0.001782425678720223,0.10687424369538512,4.038401534776393,0.031466319914625875,0.003104489165585877,-0.9668219023382132,3,0.04066391328610397,2.48,0.01736500297342122,0
5_12,3.9914373711096145,0.04099337944140019,3.9254484973795365,4.093234644398383,-0.0023412317120552473,0.14038025345254823,3.963218502771229,0.04143446025029456,0.0033500030006489057,-0.9891993809688232,2,0.03601694157197244,2.36,0.02001636289855714,0
5_13,3.9314676047221457,0.028703169815011136,3.8832560407126073,3.9997722472163644,-0.0016308124233699317,0.09778351290489562,3.9238465259319457,0.02827499140954602,0.0021530133721340988,-0.9867679472611426,1,0.013698655620260514,0.2,0.0013698655620260514,0
5_14,3.889111303075452,0.022226070514628694,3.8467829345304847,3.93002323796138,-0.0012610007506963505,0.07560960501211778,3.884232073645031,0.022001725576590334,0.0018479157689746068,-0.9862041535150167,44,0.18986623627792776,21.04,0.04546085104362575,0
5_15,3.8492892619554877,0.026001169700955135,3.8039915148625876,3.894302933880201,-0.0014886604387864821,0.08926007990957574,3.8440043963996393,0.025858527429105306,0.0018451858310114244,-0.9943229799871899,4,0.02983623802938995,2.96,0.012519601946915707,0
5_16,3.808001480494071,0.022907312823873205,3.7713755711453567,3.855210491763682,-0.0013123247558199935,0.07868699235856402,3.8001590462249277,0.022583279318312076,0.002322649495623652,-0.9949151686750723,4,0.037952410819143356,1.5999999999999999,0.0070610638983892565,0
5_17,3.777018412418085,0.014265879228469447,3.754054183659096,3.809714157742782,-0.0007848067236193579,0.047057011148103456,3.7724733866711935,0.014128237597777283,0.00177433795412475,-0.9619916864490302,15,0.09503785416781296,7.560000000000002,0.024127784771195863,0
5_18,3.754072833026897,0.01292930879465991,3.730001263958117,3.778744860603463,-0.0007188724674977998,0.0431035931516659,3.7476560309489457,0.01271512438005561,0.0020063500891840595,-0.9726872376913,15,0.1016185845650206,8.88,0.03090774423571934,0
5_19,3.738803710810269,0.009930107282188726,3.7185043186171964,3.7577733112252623,-0.00018699990732562455,0.011212514443379895,3.7233889961920754,0.009401522139102144,0.0027679640676781755,-0.33740794068550023,1,0.03079288360317589,0.52,0.008006149736825731,0
5_20,3.7407948879308326,0.010151094466087187,3.7185038910663546,3.758046246191705,0.0003808792487958179,0.022837519758282188,3.725361883908023,0.009681259969803216,0.0027577364953473432,0.6729668982298306,1,0.030792922957874058,0.52,0.008006159969047256,0
5_21,3.7459774220233957,0.007846460181326894,3.7319085734934196,3.7691634220729044,-0.00017696654712739956,0.010610914166193197,3.7319915343593952,0.007489274618311497,0.0024307241396650642,-0.43275163971960345,13,0.10781380015613617,6.5600000000000005,0.027637578750465193,0
5_22,3.7386465642939104,0.010625147915794003,3.7178180675243495,3.7691600587500314,-0.000491797711310582,0.02948819077008924,3.7333290435030637,0.010231557912273951,0.002263120965214332,-0.8179550820054275,23,0.16135877902320583,11.84,0.041679051424078045,0
5_23,3.7209301647027835,0.013129351143353793,3.6975933904127154,3.7457730551703348,-0.0006923257327429155,0.0415118509347745,3.705041158515732,0.013156841379683742,0.002359844903581812,-0.9297962360567041,1,0.02005681174696372,1.24,0.012435223283117507,0
5_24,3.70561899724558,0.00776961903426833,3.690013903703838,3.7260277448406716,-0.0003679628992392381,0.022063055438828805,3.6966623591744256,0.007701792607333773,0.0017536885364615353,-0.8400933697947585,32,0.16268411465436738,15.200000000000001,0.0387420496415128,0
5_25,3.6982579703352774,0.009025309297655477,3.6804781719957025,3.731149701414448,-0.00015308004521763507,0.009178679511609555,3.6899521615027417,0.008531903230270697,0.002635747192616686,-0.3548618051296448,4,0.04882537012421162,2.84,0.01830057787573868,0
5_26,3.705942556047211,0.014442656270407599,3.680477658263773,3.7362628284722126,0.0005023959959382651,0.03012366391630117,3.6964422214837613,0.014066437723008487,0.0025128676005775974,0.6026403798278986,4,0.050203737129008275,3.92,0.02597574304265283,0
5_27,3.70952211006595,0.009712359529861785,3.691917685680837,3.736263358860476,-0.00048438835884567766,0.02904392599683714,3.7008717337077917,0.009186096866866786,0.0025300128164463176,-0.8686306412820844,8,0.06344979735208645,5.640000000000001,0.024963262214776974,0
5_28,3.7026158792938832,0.00776819165172394,3.691365546364924,3.7397181883141193,8.019200098408064e-05,0.004808312378572044,3.6943943451694263,0.007312875242329733,0.0026222637831396305,0.2067328211988542,19,0.1281170492853021,10.48,0.035044314571215415,0
5_29,3.7099843980137206,0.011091848003875936,3.6900236844298644,3.739719478481201,0.00036592053240802613,0.021940595123316697,3.701966892400966,0.0108731336002772,0.002372277346952634,0.5933224732783137,17,0.11516968937870109,8.24,0.028250034665274634,0
5_30,3.7112406499745605,0.00774364711823999,3.69756694608857,3.7319179234937834,-0.0003491940317457143,0.020937674143054696,3.703050959840167,0.0073485814667569775,0.0022125969021669135,-0.8155485528880668,6,0.060326992771094545,2.96,0.0148540369271546,0
5_31,3.713171202536994,0.010140513776592591,3.6975664413865323,3.7340857121596245,0.0004523729169481072,0.027124280099872777,3.705005372835453,0.009922892874598563,0.0021927213555950897,0.7960056278998346,7,0.06666305434977904,3.8000000000000003,0.017928702387147027,0
5_32,3.7224161809702787,0.00685557890772349,3.701158293099739,3.734086055673912,0.00012510475161375822,0.00750128090715485,3.715053975856863,0.006590715167086237,0.0020224357790986076,0.33558499497899263,32,0.18672166999253514,14.8,0.04384871469688788,0
5_33,3.716758341984376,0.007975431328637782,3.7038822976888963,3.7331391569252252,-0.0003997231195373985,0.02396739824743266,3.711552536153471,0.007746912158293998,0.0019555913796312726,-0.8892749761093937,33,0.1850672173435579,16.16,0.04543461910388141,0
5_34,3.70399047993013,0.007106217021679802,3.688358485629869,3.7226881392250286,-0.00037765966868219536,0.022644473733836712,3.697024613403926,0.006986085891648145,0.0016999963913246724,-0.9459260790445357,37,0.1755215488436308,17.88,0.04310279894115763,0
5_35,3.696026985009408,0.008916449487434976,3.6826670203203133,3.720460571128546,-6.153827678545554e-05,0.0036898350756198184,3.6874651593611416,0.008791299332013473,0.0019200853965236548,-0.11770428304670628,3,0.03519963579377228,2.36,0.013668938772803889,0
5_36,3.6997135734033164,0.010776194985214194,3.682667738169465,3.721035919984037,0.0003489680372781301,0.0209241235150337,3.6913364012899486,0.01049244053840816,0.0021129857969386574,0.5719774321361546,3,0.0350691976412989,2.36,0.013614715076783898,0
5_37,3.7133728080625588,0.018363230461984213,3.6913507853450036,3.772180330352774,0.0005998034370846561,0.03596421408717276,3.700966315308338,0.018042978409595543,0.0031174007945719913,0.5804205612261429,2,0.038079705982424716,2.4,0.023802590724101683,0
5_38,9.749794481918201,0.18220249965059493,9.580029956113462,10.5944407621682,0.006513806070573835,0.39056781199098545,9.499845042648776,0.13800592790188962,0.07992789498454596,0.7213027495975455,1,0.6894733168490372,1.48,0.5102102544682875,1
5_39,9.872162221939842,0.19591609443909727,9.621505071008015,10.594497559290433,0.0039051305290360716,0.23415162652161747,9.618359860681421,0.16821150666279386,0.08897600487343944,0.4275928132283442,5,1.9374342498297992,6.800000000000001,1.305883867147535,1
5_40,9.847866430031253,0.18715230805911282,9.577721129601326,10.546166657802104,-0.0026900887034830845,0.16129771866227927,9.582460631173788,0.14908914495205314,0.11828335802658174,-0.4362877659843988,3,1.8668246903613976,4.279999999999999,1.3567645617720043,1
5_41,9.876456353038138,0.297469915636004,9.521577565391485,11.009261888795882,-0.0001677724470017239,0.010059635922644361,9.582329616781987,0.28175139811636357,0.08456681038818878,-0.012342854005404738,6,2.3319655693728034,7.720000000000001,1.5069075651480093,1
5_42,9.758742583212431,0.37781094094839296,9.218338156407155,11.009263145236948,-0.017268213679599853,1.0354020922301768,9.482294906593365,0.3644840755365053,0.08615559321136149,-0.8118624943781256,3,1.437321565032244,3.76,0.8970001288610117,1
5_43,9.401575259508025,0.25776294587913695,9.067743093750858,10.345642843270314,-0.011157841548703473,0.6690241792619762,9.274846174416842,0.24258709727501754,0.05873031690660024,-0.7689471645084163,6,1.3215501157671063,6.720000000000001,0.7370472134151392,1
5_44,9.305230940408217,0.23992424572466345,9.024553297625099,10.217200407433902,0.00241892962993262,0.14503902061082208,9.099190433840361,0.22716990495862657,0.08338907596356905,0.1263676369341968,7,2.1635262581703003,8.4,1.3179445832552865,1
5_45,9.178654351190918,0.30872844188261483,8.774670160265504,10.217200992889458,-0.009751536937807614,0.5847021547915681,8.969891034334227,0.29444053583981905,0.07847810763872183,-0.5729045489835659,10,2.8396737212128276,11.92,1.6986488807222841,1
5_46,8.939754221083332,0.14401801357393923,8.724975819699472,9.488763865521952,-0.003653532417535743,0.21906580375481788,8.757564026409442,0.13150269013330787,0.05746669699823025,-0.4775419015262488,5,1.2625105457362356,6.24,0.7957070708495007,1
5_47,8.996712645244413,0.1803398082331411,8.724975402369504,9.766806203100499,0.007604722216525417,0.455979144102578,8.831490460617223,0.17610381017437002,0.035296192024228366,0.7590788086110752,1,0.33836697928385995,1.16,0.19625284798463877,1
5_48,9.210432001683005,0.17905073368090277,8.917344686276484,9.766806870619279,0.007832546171204768,0.4696394684248819,9.044851268465488,0.17445252109027606,0.036099744035606264,0.7820148292594602,1,0.3386337939530346,1.16,0.19640760049276007,1
5_49,9.4783485486509,0.21912389161189008,9.129519911438281,10.126288445747539,0.011794820219490632,0.707217420361042,9.34554591813114,0.212683731844952,0.033851571908369835,0.9516828714055623,2,0.42528603809162213,2.6799999999999997,0.27862398209170103,1
5_50,9.773624180261885,0.2036994683628566,9.429655095580253,10.454138831714577,0.00965993731574244,0.5792098414500799,9.600305414696336,0.19601773252163435,0.04417016798008163,0.8457945305676593,2,0.5996566225253321,2.3600000000000003,0.35786090047908903,1
5_51,10.03560452750319,0.25674107754303926,9.689103419313017,11.080903516277141,0.006447461148750833,0.3865897704776984,9.768804962757063,0.24225196404764032,0.06669858001199357,0.43474937328157476,3,1.2010272632193804,4.24,0.8403210810517705,1
5_52,10.201053906877227,0.2685397095880854,9.839859629912755,11.08090180350305,-0.00197738269043235,0.11856386611817804,9.935639320228658,0.24295442647960644,0.08932557606282636,-0.13526309063778474,4,1.9045336106722637,5.4,1.278473413655705,1
5_53,10.072675548037237,0.327718378936783,9.544101034081566,10.9736296217158,-0.011484274205075806,0.6885970813344446,9.702831758332515,0.30591135976401695,0.09893202921096264,-0.6492469399346182,5,2.467624894272001,6.640000000000001,1.6211641007004547,1
5_54,9.813878906141378,0.266063178073764,9.544100967540896,10.83452411109858,-0.0057151567337765385,0.3426807977577244,9.443303527333537,0.2496557516151878,0.08146003130241031,-0.40449377190517954,3,1.5608230317378808,3.96,1.0211720142783312,1
5_55,9.69336674053506,0.23092335568289352,9.351423949661148,10.62853439242321,-0.0020914048712850075,0.12540063608219576,9.352803111148345,0.21257902504020768,0.07610281273880909,-0.16393158822003667,2,1.098703248131887,2.64,0.722557703469322,1
5_56,9.593297729193543,0.23519969297772755,9.342932593439276,10.628533901847987,-0.005960572808749731,0.3573959456124509,9.252351001805259,0.21707547023664744,0.07493516001770284,-0.46434211190898034,2,0.9538453472497412,2.7199999999999998,0.6376398570694194,1
5_57,9.500094067127657,0.15805603214643654,9.327770321108302,10.147374890549427,-0.0009347345305776855,0.05604668245542932,9.315991333371247,0.13999768440504412,0.059653802847172775,-0.12833260570728466,4,1.1571936984823523,5.12,0.7377908352374252,1
5_58,5.9368470267237985,0.13891857099392935,5.718196005161174,6.253822739376728,-0.00756995061528265,0.45389423889313907,5.898891875842711,0.13719087192240684,0.014162627960598076,-0.952019224008059,5,0.29454914665725695,6.5600000000000005,0.19339052294621342,2
5_59,5.885999813604545,0.22924591346953666,5.587508688276235,6.487783434689251,0.004983876832631573,0.2988332548853547,5.80399956768593,0.22683505882590824,0.02554594726539027,0.3858370930454351,2,0.34818440627581726,2.44,0.21289082059547643,2
5_60,5.948553860760599,0.2265451956244742,5.587509452439865,6.487783567320873,0.003997597191318647,0.2396959275916304,5.866723823919997,0.2234026085590359,0.027920976542930135,0.31659925480501416,3,0.46448908884060724,3.76,0.2896463724790339,2
5_61,5.88457074665154,0.1104515208136401,5.702506277534911,6.1136748866582185,-0.004277511173045312,0.25647956993499843,5.830040318166051,0.10912834480162306,0.014248087402700279,-0.6782870752891533,2,0.18898685183353248,2.64,0.12473132221013145,2
5_62,5.78460432263438,0.08759440444241551,5.647355177776096,6.044907970694628,-0.001987628933108887,0.11917823082833223,5.708037690994587,0.08409317939809044,0.018968517500692176,-0.3914881728811413,2,0.23781715842463047,2.88,0.1724242359055765,2
5_63,5.685757387646836,0.10448479923460072,5.502683190807943,6.044908142026815,-0.004033099761668879,0.2418246617089519,5.6088809329756995,0.10162858431402731,0.01763479851559343,-0.6835905541427689,2,0.22531421030251053,2.88,0.16366093365194934,2
5_64,5.5212029282640485,0.1094813717705042,5.324145189762796,5.708683294745073,-0.0061701509877609695,0.3699622532254132,5.486679673661201,0.10947088577831568,0.008406431864101426,-0.9802304830190272,2,0.10072875081179955,2.7199999999999998,0.0666280555787174,2
5_65,5.468163629719955,0.1054509930850827,5.324159019966537,5.873257186240634,-0.0003088427297459617,0.018518210074759622,5.374892262079556,0.10285663187008548,0.01822969249656878,-0.05745198579027881,1,0.18171181466641162,1.4,0.12719827026648814,2
5_66,5.4316710912814745,0.12643686779076493,5.2437848299572325,5.873255428571655,-0.005164720087713626,0.30967661645926015,5.348951542223882,0.12316198609909446,0.0210675553534641,-0.703840069734293,2,0.28934826076242537,2.6,0.18939337253947594,2
5_67,5.392789860556,0.08359305634824798,5.243785681004882,5.621581163775993,0.0020649937285011077,0.12381702395997074,5.321504824039869,0.0780869575021466,0.020118315766140368,0.4241391475625183,4,0.4103002937293567,5.64,0.291584011888551,2
5_68,5.379972600884365,0.08779678093863601,5.24957635323334,5.621581745988647,-0.00310194842800815,0.18599282774352854,5.311407800558554,0.08662541128489276,0.019547554450410395,-0.6571486527554127,3,0.3366479808138436,5.84,0.35336508206295136,2
6_0,9.426365612592871,0.13064498849759987,9.174850084791741,9.67195655275746,-0.007467741344990841,0.4477657710459404,9.381296289673594,0.12978568023685558,0.009167189674176322,-0.9930195663231947,5,0.17137117020402926,2.6,0.04575122204220029,0
6_1,9.13789473338086,0.20196892233704059,8.757656546711365,9.464438634330268,-0.011557379684390412,0.69298048587458,9.120289331781924,0.2013406258996349,0.006141757246553605,-0.9916427159452728,29,0.4715261808731981,12.799999999999999,0.1040496715507522,0
6_2,8.757442653921693,0.23432574301874268,8.363399369655465,9.173603413740244,-0.013515356535842571,0.8103807778871577,8.738874399834598,0.23370011912750951,0.005918307431992375,-0.999241067610841,44,0.597503998437146,19.320000000000004,0.13196582474364754,0
6_3,8.37979496794657,0.201776639006287,8.057175934480869,8.755772893873134,-0.011616714985995813,0.6965382305606642,8.357194587599807,0.20105376155733978,0.0059540369767582466,-0.997204852677594,38,0.5075710832515359,17.040000000000003,0.11475906548192172,0
6_4,8.049728697645815,0.1805211492197937,7.739076897540455,8.36651731994589,-0.010400507373642398,0.6236144221233477,8.031962028351495,0.17987586277716916,0.005295535096718828,-0.998265883415859,28,0.36482545880519446,13.199999999999998,0.0861854387419188,0
6_5,7.75980612294405,0.1544935563822221,7.5088983727346745,8.052962851624532,-0.008893222429851022,0.5332376168953772,7.744978760116811,0.15410311663238968,0.00466357683457807,-0.9972961016231361,26,0.31976845557886335,12.519999999999998,0.07764263846750094,0
6_6,7.510595418712231,0.13344668812242566,7.293565135513522,7.743417593835183,-0.007688609516942613,0.46100902663594656,7.4980551110998395,0.1330352975231665,0.0047774382318148505,-0.99858878782644,40,0.476125987900998,18.08,0.10828243434122589,0
6_7,7.308569687424024,0.10214406214758903,7.132054487280373,7.527397680297127,-0.005829758788600259,0.3495523369641669,7.287111512136805,0.10122384780074041,0.00519872652133225,-0.989748657945501,14,0.19692964779831357,7.0,0.04990544585339281,0
6_8,7.154200204599077,0.07760181566515385,7.028274029703568,7.30049022168308,-0.004438110169968645,0.2661090857912951,7.14037368315599,0.07703627929658728,0.004789641017550863,-0.9918122544101567,8,0.12020769025257305,4.36,0.03347859338093612,0
6_9,7.030441137863854,0.06460661148633932,6.9248667923862675,7.152142742669568,-0.0037037552716112643,0.2220771660855272,7.020533949131957,0.0643893675528094,0.0043197925600064685,-0.9953969655086633,31,0.3328032081982695,15.08,0.08250699654834656,0
6_10,6.929801297033375,0.05324720772206401,6.84309397117947,7.038866718929948,-0.0030339491527531237,0.18191559119876466,6.919522574004528,0.052781721767358236,0.00437768590516228,-0.9900369722166649,7,0.10677270956709783,3.7600000000000002,0.02690657842240949,0
6_11,6.8455247351929795,0.047598239211295496,6.755938063625293,6.929905339315662,-0.002708488385771979,0.16240096361177248,6.835531541679338,0.04742009691843066,0.004015228094259852,-0.9897358930719339,45,0.4449320213681913,21.039999999999996,0.10460302301299393,0
6_12,6.758985246783312,0.05548601375519696,6.651140710808351,6.865521584335423,-0.0031719465718005324,0.1901899164461467,6.738745280154357,0.05473469733015109,0.004671099066886123,-0.9935825006727064,37,0.3875827719602327,17.119999999999997,0.09025529077325693,0
6_13,6.672668398715355,0.045054703256621614,6.599199027367265,6.755625183073783,-0.0025408171739460528,0.1523473977497689,6.661439880893901,0.044779308423013385,0.003924840015557855,-0.9807298261870067,30,0.32452894360936657,14.32,0.0780603501963241,0
6_14,6.607108109541381,0.029950286270814804,6.554683384377471,6.658953973407816,-0.0016846247625545985,0.10101010076273198,6.598791242973311,0.029778438696507772,0.0036297458352885234,-0.9826424840794588,42,0.3901673576165674,19.64,0.09215305799916475,0
6_15,6.549617426131375,0.03530112935641201,6.483530661007107,6.603793736923001,-0.00199045773885409,0.11934784602182358,6.541796660803751,0.03504920160035928,0.0032965463783395763,-0.9814469588888144,56,0.4675104508877208,24.56,0.10349961065208373,0
6_16,6.498809343496733,0.026692663300705324,6.446237621878204,6.561313666869338,-0.0014602294508891944,0.0875553578743693,6.49086187603832,0.02649063756808726,0.003321726471023136,-0.9561903482601617,53,0.44684390715734423,23.96,0.10257013540943595,0
6_17,6.458377291087357,0.02423006997644597,6.421212294392648,6.500323856734961,-0.001309314565589581,0.07850650135360304,6.449460641417705,0.02394154366781203,0.003515485818602313,-0.9469452782429079,52,0.4579522121029207,23.640000000000004,0.10594098678670638,0
6_18,6.423513626253451,0.019150589441179734,6.380642519030066,6.460112026817009,-0.0010063176077768077,0.060338803762605586,6.414612556627258,0.01879066108042356,0.0033407805311653827,-0.9255985901800968,52,0.4478742911773681,23.560000000000002,0.10245947574731488,0
6_19,6.383580900661228,0.030656237808775945,6.322577909530255,6.432409123621285,-0.0017420907494569704,0.10445576133653489,6.373191676988157,0.030084738896803933,0.0036623010168280036,-0.9895615887986552,19,0.19765992970088408,8.479999999999999,0.04324993475268054,0
6_20,6.332815569096407,0.029140641730473295,6.286463684939792,6.393592836221106,-0.0016279634872384818,0.09761269069577594,6.322624838811383,0.028870842299514362,0.003309882134133073,-0.9744877716484596,56,0.47089037403878553,23.72,0.10081793720641918,0
6_21,6.294359905385195,0.01593814241366293,6.267305868480655,6.329768845278848,-0.0008400013238984982,0.05036647938101613,6.28711451461119,0.01566524384760579,0.003215962919103286,-0.9330952941120134,44,0.39708645890233285,19.720000000000006,0.08967654237551304,0
6_22,6.2893054549613225,0.02528632737472027,6.257718663812519,6.438124484111312,0.000610961073510552,0.03663322596795915,6.227431713996017,0.02265653862963202,0.01106533856354801,0.4611083329602518,2,0.24960731921271417,0.88,0.05435089951208631,0
6_23,6.279596321280654,0.030864366495602577,6.237237616358705,6.438124849763368,-0.0007513948717896568,0.04505363651218275,6.217762471456127,0.02856711683587892,0.011167017251919879,-0.45609236370725764,2,0.2498742235094511,0.88,0.05440461185822151,0
